A,B,C,D,E,outcome
-29.793562537932658,0.22655558902682876,1.5574329492051913,-3.596772700096064,-1.6715999688012173,0
7.031294761275166,-49.48982897989233,6.690435874205608,3.2707194884232185,-1.8229959883988591,1
-80.74125821822341,53.30771418390125,-6.391504214064354,-4.607848206135987,-0.09681940567036477,1
40.88932874768413,-55.68130960180559,10.705586253519739,0.7169331970580527,-0.2692350240340892,0
87.57103708309118,67.90649761047334,-18.948413866570355,-10.09005605030145,6.545827172498009,1
-30.774934900697758,-80.57519792027222,0.8493649629589988,6.003217413549932,3.090357903719531,0
45.23184945623185,-55.696792884589364,-4.901987759719932,-1.5916645151333673,-0.9257449484935858,0
-38.05021223423041,-24.81917342040685,1.4858881226660163,1.0831216700286845,-1.1628365615508045,1
-48.03095391656091,40.739447005801985,1.8089647669251607,-6.632413047756625,-0.37667983961104623,1
6.8802783281731354,-69.22443671820403,5.212776633302809,1.0626343018610773,-1.4451944182713927,0
15.524730619071063,21.057737619835574,21.9960137415423,-5.992091705658024,-18.590560473790347,1
33.52843412442049,-36.356725500741085,15.867428874351384,0.23343346856159886,-4.5930142559690985,0
-36.39980245564918,-58.98269448415803,-0.5087122895333774,3.4621147356227007,2.352165061871888,0
-55.4157082284472,-33.36803612518104,-2.7458084735737196,-8.098528899358278,4.169241195588498,1
-9.011860255260055,-51.31605910177997,2.8644518629490494,3.1967702419532316,0.6672136063763154,0
23.07001759922198,-47.83575676476915,4.178358456202968,-0.4049044728482711,-3.685932273551771,0
-45.004264327570525,-0.09457335834215472,0.8848727110387373,2.484869979723075,-1.7352169137086908,1
-69.45311005018387,96.21863975187999,3.9959096052358904,22.36812215564518,0.8311148121042189,1
24.427357270166386,-31.66479450712102,-0.2088526815079395,3.8134611895502584,-4.090826033723702,1
77.3428839077436,-10.873718030468025,10.997525347729752,-4.047320682258763,-12.385585260747224,0
-67.51758533915238,-3.6509624787106634,-2.7611297363673617,8.113172508714399,1.7846229135942246,1
135.2118081998246,2.812512573605069,15.232814233340537,-7.1004544771675295,-15.36447931299076,1
-9.47617959406304,-20.916996013039633,3.6238902960399515,1.2517191799141256,-3.3043600873467,1
44.00190796765394,-7.292714480144003,2.741655686588147,-3.195759210887558,-3.7988205143847296,0
27.51175253783401,-30.88203160345205,1.5876039524919427,-0.11474006028233451,0.5027625488328524,1
81.703806385816,-9.22051177263507,6.704095524782189,-4.899818666499723,-4.363284519152365,0
24.595825359801733,111.3009985254952,-39.996700352424384,29.913113416949795,-5.859495126278991,1
-36.778972130679115,-67.8046200799158,-0.31430735058397674,3.617560060690693,3.207488643410397,1
-57.53399346921877,31.820339600972748,-2.9606314550116526,-8.805927705808669,0.3072243152116384,0
-40.363538574596554,25.02322308758131,2.0596419877411676,-1.6695216182705723,0.3875032652953976,1
34.516360462097104,48.447624851683166,10.994092549182977,0.8585104861270922,-11.890205604432776,1
-60.006063949786096,69.41167327766898,6.582854381155436,-24.298369536284927,-2.4866862677988473,0
-85.87589759239287,34.915349255354975,-5.436137694085114,-15.59579300140235,2.512636585351502,1
10.840948251458743,-44.633882199747525,-3.758394954910945,0.5296809068248055,-0.5687288807931473,0
-48.286809251722055,22.440929762925688,-6.059234392708712,-4.914673031668011,-0.04671872053753336,1
-50.899459252894246,44.67405108695945,-0.647294014705665,-9.838882656329352,-2.8524076415005406,0
-61.689222136351184,33.167595647135585,-4.7555540408021,4.351165338093538,0.8336271461859325,1
-48.46604101481345,-7.05056814961382,-1.129067290789797,-7.9417686933975755,0.5479935469055869,1
-1.6726558401960494,4.16233258355982,-4.718031732560955,-3.7494106410615724,2.5135007249877757,0
1.6825840247242443,-28.56686746901001,4.867838498455926,-1.2299851093373118,-2.165463891571112,0
8.464149442283636,-43.248346498368974,13.798412230387461,3.8020505408152747,0.5172148668941081,0
25.423635417656158,-6.262687349337184,5.388637778097198,10.152757535427876,-7.630541453460676,1
-70.85184841932518,78.09224236005747,-1.7062869512142984,9.157486593229292,1.507506021636638,1
-19.238358912445758,-57.76690400206448,-0.6898129396574338,0.19364470131053865,1.4096147270534434,0
-68.53432177613465,13.167543723469255,-2.342805640806718,-10.458930290831095,0.9326677593481264,1
151.23475531288616,112.975950693107,-25.778925274160173,8.64984163999915,5.243442601619654,1
-37.32427793511037,-43.646553662896345,-0.9969167271750594,14.863676482401736,0.8342815227220575,1
-56.42445891419458,11.184312364939958,-0.9196043512150535,-6.506886865154554,2.038367751433552,0
44.50617488115698,-23.10802720883251,7.88021693427086,5.751884412713038,-1.0904490547387058,1
-38.072831062556155,-26.67682752667363,1.2357444393745651,1.2669965719521115,-0.9068710605892496,1
-17.919168347228847,-76.15294225587238,3.5427979866353136,4.616550549776104,2.8087011743074073,1
-15.447995807561641,-63.79469209637297,-6.4167708196044035,1.9198231194675917,2.971231532127543,1
7.522257361330428,-4.74735140265578,10.298586886608694,4.894696176879968,0.06396463467036588,0
-70.7110310506837,49.924123399849194,-12.852650865394896,5.288256847369635,-0.40223654172337703,1
-48.15271414881383,41.737219335891304,2.373077719431944,-6.926946042304344,3.00902999145903,1
45.05342195953832,-35.935532243564325,20.335783261529905,-3.3941163359052386,-2.981033942250361,0
56.367401964696654,28.754758390235942,-1.106035175967375,12.517341186935079,3.6535018476709413,1
39.54418075897089,2.468260542063069,20.897323341425956,-1.889840722468086,0.9999370391502842,0
-33.856861899872364,41.15498017849036,6.920716662407778,-13.443127590493615,-5.386702360621498,1
44.76499095083139,-5.300591896231188,29.541407428796454,-3.4985977254921234,-6.382800285161884,0
-46.82156412111513,10.6402537696258,-0.7525686145245195,-10.681763715816329,0.9647955358013339,0
64.97744048442648,-32.832321681418875,-4.116906803667471,0.8187172486839387,-4.5595066020361745,1
-36.71445570455553,-9.586985960628454,-1.755622409631908,0.9294879954655246,-1.7641874212385293,1
-56.92184791119068,-19.499569344153162,-4.460268891716789,-2.8077629803273476,2.7545682183392834,1
72.18987585892977,-10.698947318433966,-8.237875208496119,2.2836807707015057,-4.908668210212813,1
32.93756337027489,-39.401855248034025,7.5464631893862775,-1.8660553035512373,-5.314619788591593,0
102.13109676415097,-8.400700845333425,-8.53903121645157,0.35098941302228154,-2.305808385974472,1
-54.54288305887084,-12.165217341810024,-2.2104695787500384,-6.786847824187908,1.74268272650961,0
21.755508013129145,5.695090169167141,10.041384950561017,21.1186702469012,13.23818213376028,1
8.943714351886076,-83.9301201567266,1.9230471035477048,2.2114837425074505,-0.08492436155348834,0
-4.437503783371391,-50.99720187072024,-7.132009779736102,5.620574660090113,1.0898403750761982,1
-59.32564067424538,-7.997753201163499,-3.4577693875577666,0.21315589968962884,0.9395860554604194,1
-9.84956956732417,-7.991048898138125,7.569823333782378,1.310765768194011,1.4728555954483742,0
-43.76983756057095,-49.18565350572359,-1.1208949863730182,-1.2307866364068796,2.7754177289641984,0
-6.514969149603896,45.07750439389586,10.3401023832671,-13.851546951990118,-1.1758331237564015,0
83.3887003623821,39.634355695423594,1.8956895011187187,16.275405472828652,3.668458786229542,1
-67.65001187570486,18.70098027863254,-1.9257035226943728,-3.0255299972036975,1.5482107647924854,1
8.21698079217389,-73.95560220009251,9.684836520860774,1.651348886955258,0.5237803058163127,0
-62.42342530534581,-17.77141750925895,-3.62367732714567,-8.399466559845438,3.6447738342493023,0
-21.138297188196443,6.575715320973194,5.8659292745251115,-2.3026593519501675,-5.323373321329066,0
96.293091891908,-18.409099295923273,-29.95986105197567,-2.6639354816244403,1.3579111625831257,1
-47.03770595891199,71.00146869294777,0.19735911340175863,-2.116234139604108,-1.1282226374465851,0
44.5432168117377,-38.722219717930045,-11.996050347916114,-1.378620326938652,1.757311906601497,1
29.742923467317492,-51.690777149965434,-4.303016915261791,1.97144692955792,-0.5742201667161073,1
-65.03133196758435,-8.30233885174879,-1.8989097076891805,3.9779315841392218,2.6273349107484414,1
-25.994727136920424,-10.390668038265819,1.675819123970289,-5.212342865590253,0.1640991276369084,0
-15.381832501393383,-41.22141598995871,-9.818295269540268,5.6394981094373025,1.8434141725798499,1
-35.68623435882818,-73.25242100503473,0.38364574353759046,3.8982382915898244,3.307354787237275,0
-64.9291390144424,2.5920163207896407,-5.01103888580296,-4.965348369678911,2.032494274880623,0
-82.2401777018692,75.3801690066405,-1.0877148041447124,-6.869505551737752,1.0593962639231809,1
-60.767901876601556,37.18275391467901,-2.054267596881539,0.4878503926709083,-0.6020779723956589,1
47.02458224674146,165.20829136982172,-43.494001377609216,32.69596789138973,-7.317780174174597,1
-60.37212743037484,-4.095924194818089,-3.309986656616046,-8.688196166970316,2.0214172493449554,1
7.9304133617570765,-49.973284596894054,4.721461879334981,1.4909393043627919,-3.1669356478550195,0
-46.78629422200521,37.48475055891943,0.10455463069704334,-6.210032334641513,1.231075572126902,1
-78.30720540607778,27.45777656254836,-3.753892334876636,-10.187874566772813,1.7031077142873607,1
-49.37131476276995,-50.19572552456779,-0.9170420549401826,1.2109618193175875,3.2642740783797612,1
25.180266701574272,-43.16348791614499,2.5053059151169723,-3.245218824086336,-4.028555749385424,1
-46.60190524286713,-24.966066300065222,-1.3497798970945234,-1.381556169703393,0.8945773558981109,0
-76.13113912838287,32.61173381304052,-1.3304993440852446,-19.195268244769707,1.1518965641833316,1
37.84658314111363,-34.40204131925384,-7.586971462996529,0.906217210092217,-2.3295895981742927,0
11.432345632637704,-47.25777087684157,-9.679573683735581,-0.4911453207061153,1.2126195212298427,0
-62.85074923718183,25.62734976138709,-5.2366284993613474,-11.175916444316416,0.6814296861971639,1
-18.669800668155894,-82.65130848435219,2.622867595472448,3.707838030494429,1.4783940691573456,1
96.36020013389853,-10.067689240774987,21.157042816581452,-4.873132855853418,-1.1290267977793933,0
-30.411851908994464,-11.168933501020165,-0.7511911828706717,1.2349090445064892,-1.8049221623433567,0
19.593738748299266,33.456691510384886,19.596801046962945,-4.7646258527361125,3.3059577143424956,0
-68.39497287704212,62.24437629326433,2.780239993771078,32.43254305196068,1.7131907271029971,1
13.853825520405728,-39.609608262715184,-11.56988045853118,0.1917567893667334,0.3223457303190504,0
-55.778319505634364,34.86487989856155,-2.7171077475476495,-4.4875409408958475,-1.9723729228885616,1
-45.338138769214794,-36.09412211844355,-1.5000559057824547,4.229264244798451,1.016171383168721,1
111.06361802535902,28.805263905714494,-35.51231007353546,4.876865226612026,-1.9478947497720192,1
-51.940976266465334,-39.375546853111814,-1.6424913010479707,3.6775168473640045,2.218012135216936,1
-23.683201816916313,-63.140495374618865,1.0610654657686427,0.7131618894385151,1.6221626467522154,0
-84.06864612377737,71.6001345896568,-10.634381233459584,-2.9666391412658473,-0.19337998539612625,0
-18.97674327231365,-65.02382326415939,0.2494106693501362,8.146119086672353,1.1886489421682453,0
-23.07690591889917,-47.93878805653162,-3.3602528291130205,0.9057856737466782,2.1279365170687687,1
-57.24553238831926,9.207692101686531,-7.544918947699136,-1.189970856805459,2.0262915712900105,1
108.13108921070216,-3.394226583730671,18.041125512019125,1.7710222177906891,27.370358046545494,1
-43.904409114001766,-2.0401205697344253,-5.124630939621971,0.7202025624879286,0.17858260991507505,1
-57.42649923747822,-13.674518988399239,-3.7877816637932935,-3.514336436625488,2.3793479196678002,0
-46.2006367764518,59.35033588154731,5.806232838359262,-16.862457307465537,5.558939754471748,1
-41.74345339102894,-39.756945393095705,-2.764114782877809,2.028887456977912,1.884186996437079,0
-28.267961440629033,14.022864552831907,2.4546441983130247,-8.296791000552654,-3.0419612123231556,0
88.33578943006593,-6.549372749692993,-23.796831555396327,1.5324462870960753,0.9290774702666241,1
-4.097298174310259,-42.98495319265025,9.518803484320902,4.004598406393962,1.4930285232577012,0
-80.08730852613587,60.54542798771115,-6.1521413487028305,-3.392318629626198,-0.958815116573939,1
-28.498209156233727,-60.32466561339349,1.0615812324683953,3.73830997340275,0.7676691409216068,0
18.564690870951885,0.8430273249064432,-5.090631122112708,4.832670154248571,-1.7837706153495811,1
-56.519065383881305,44.19846895970917,0.8083325275862553,-10.005786463058465,2.1034157948615357,0
60.376844457944074,-51.01962183063443,-22.893588445032307,-1.9535009655059061,1.3548258203970986,0
-17.692541531667796,-71.42025081824474,-1.5683546299665432,2.7294321049828887,2.887923063652943,1
15.8865002890252,-50.07855202617715,-2.7426998554952084,1.4627693060481461,-1.1084787638320959,0
-45.004264327570525,-0.09457335834215472,0.8848727110387373,2.484869979723075,-1.7352169137086908,1
-43.81118506491001,-12.560766498864465,-3.3952102196311142,-2.285488568640681,1.0813860119002263,0
4.335021181369071,-53.02540705470152,12.190729629994026,0.9052254227318827,-2.887620762000716,1
-5.237702692408577,-62.04580572536683,3.222095400097199,2.3738181704128416,-1.8383313315482497,0
24.625803210897665,-36.19108494980465,9.108935282958887,-0.8628477923446237,1.9029277313556332,1
-73.545947236751,54.13234494357197,-5.812434040106277,-14.729401058697794,1.5582696744806028,1
39.62434298215039,-50.42923253116626,21.02587290237957,-0.9813003119251996,-10.10214104759673,0
-59.80109134894291,31.07480805557881,-1.385992798013633,0.9268427102329138,-1.583835022619437,1
-74.15065913210923,15.552757124337747,-5.091238221989467,-3.0122298008633126,0.8494092629776342,1
-28.07203396640454,-34.33805499911565,0.6682762016037732,15.646633214887688,-1.6423397953794028,1
-16.052731073044203,-70.53436180037491,-2.089652703921954,2.592037786879243,2.5766173720602725,0
166.35459125730537,154.7329003859463,-47.541990827355235,6.230189120316461,0.0047059980326749195,1
-37.2909653031513,13.712749897926084,0.060396453332452825,-4.78879308772634,-0.4573799435516052,0
-80.17292795796799,31.651936395304933,-5.527244684425685,-7.088335961787595,1.187953909205239,1
133.3614098696666,32.45257097985389,-28.00596958843655,-2.1035882689591316,-1.5481971832956758,1
-81.86972860455843,23.607834653218788,-4.123787585437182,-7.246574885444,2.787826731734747,1
-38.81164178955803,8.02093068553045,2.9498532291760773,-7.114802839136112,-2.0834283620023673,0
-51.95972560465497,78.20922505825284,2.706155703150795,11.322661138052569,3.566160273815444,1
-7.238078422149711,22.419575829304712,3.8086025342394114,20.402111220335275,-7.283944893176594,1
-105.44926360942,86.76766087154675,-9.706053500416575,-7.675705083224828,-0.28158322992360346,1
102.25687655241279,42.83266593844836,-4.062627728053306,9.53419406508435,-8.176297631930794,1
-50.0180373120491,-9.663772274552436,-0.9697128948698709,-1.6269576262564323,0.31527519271652193,0
-45.6827784648393,-17.9527062754761,-5.6333415838373675,-4.000720825245628,2.3357391439552635,0
-53.617253381833756,62.44350824030844,-10.271820107201824,-3.6581363756184864,-1.5348175533010742,0
48.08856895363969,-53.478939839656384,10.837797096625277,-1.2730650443311606,-4.360268337947293,0
-61.21193073337541,41.47359132947167,-3.6134236050615494,3.7434536120706694,0.44750962200704925,1
-36.24299461851326,-2.547710953527392,-1.181852526037878,0.07334419007638254,-0.9111692069314407,1
156.63721070433817,16.139919590229688,-37.88091374577093,-7.281979817084951,0.8248747642501818,0
-37.266253527467704,-56.17147765599794,0.2486331106105659,3.0109280698056007,1.7353014055512572,1
2.2412502726207304,-51.23020504926195,8.705144192605637,3.204352891596565,-2.719161329645061,0
-12.658232448321828,-0.951053009367446,3.2164887504883355,-7.875079180421165,-3.196815180268518,0
60.42907204607762,63.05041760001086,42.83363781908193,-8.944693837477518,8.469493141916285,1
30.1981321827957,44.85569017066627,-4.12088762319218,0.24478881201293334,-4.4471847324199265,1
30.33451106792754,-35.0050384487995,-5.267704707690998,0.34929574144511444,-1.6482693021819588,1
-76.41872733561942,55.69291352501896,-4.464109177696596,4.747713239117678,-2.924136802208423,1
6.956791475640454,-61.73263970015259,-6.306256208743818,1.597302313884383,1.044997860691184,0
-33.87726228078069,-70.36552388252043,-0.8212946369584285,1.8601976123500497,3.531667068762186,0
-68.54854949597035,52.51164004834978,-7.708213442472842,4.501479825266223,-1.2933773805104378,1
-52.6858538956707,-1.8205947059823413,-0.6938154917296838,-2.106198348783534,0.4737423826333683,0
47.01911268109463,-53.771827392050305,-14.344647741628103,0.24210099618278724,0.9019094082993002,0
-66.74776083702591,12.177147460944468,-2.9967013916238137,-1.1865220474854488,0.5791932420931156,1
150.976508788344,31.533140239249175,-29.23814714715712,-8.048656603576637,0.5543892219806688,1
88.77951859991383,14.369977292006038,19.664583532536174,-1.9645127494400072,-9.985160293873035,1
-30.130825618109885,-66.5260106206251,2.808099502088025,0.055465625676744554,1.4591167447408147,0
53.714913300747085,-17.180261238612058,10.522828575595078,-3.8876000302015012,-6.881618256753883,0
-91.8648390334382,47.51034704619889,-6.355366191033284,1.1807317815085172,1.4939842837585882,1
209.9520088115017,46.410745083040794,-62.93145620544428,-9.356159501370094,0.6202381367034974,0
-42.70443721999439,51.578075190420805,7.478553658459653,-2.068919881563504,0.25600260156156174,0
-52.33998246925827,-16.927257794091357,-1.205948675665578,-4.307095819018897,2.1037074379514973,0
-91.61488732120783,73.44795001457572,-11.62545712833399,-15.273293142702641,2.3452833122865946,0
11.254964004737323,-20.512423712149477,10.897043548816054,-0.31233793272678867,2.648023454857432,0
34.87114381570798,-69.14724049056395,6.616531976616136,0.3923905830995333,-3.889320527698781,0
195.60302345320727,107.86185566624117,87.0701242534551,-7.831569111636674,-9.714184729137155,1
-72.85005638201302,84.0415800438952,-3.082959852067952,-7.454537902045226,-0.07767200317668743,1
25.284376144271985,23.98743738105332,14.637149128816255,3.5404749603029684,2.65907955162494,0
-16.039070426739325,-62.860321047116145,3.726697070723331,3.744485967799515,3.5064013500143076,1
-62.146490214226084,26.726041834329187,-1.8060796623343978,-9.435767484607364,2.0043844579899077,1
-30.164878015794486,-55.229404955322735,2.5461623541028526,1.1049911750824981,0.19701272252283603,0
-96.39345086012001,62.86918354284955,-8.61752422479757,-15.410919918997813,2.4340407089397846,1
-21.293237290690996,-74.72731714863573,-1.3119704382910404,5.289295815945055,2.5441076991399845,0
23.814510025051515,-39.164392780236085,7.956974365849982,-0.9924812107925555,-7.825026520463034,0
61.33364021402799,82.30639417495097,-33.88913655530547,18.218548074308945,-2.208310053777848,1
-52.62749032924317,-2.3963010228476103,-3.9551044006170546,-7.022963434683805,0.9202851584263552,0
-74.64267162164631,78.50188273476104,3.275373161897878,-0.1654056610771944,6.9852984503026825,1
42.662246054475034,-65.0175028254614,2.697880968609643,-0.08911370072964918,-4.146762226844331,0
6.931101554755196,-4.056062952157751,-12.332190482339119,13.85349558434807,-2.9445177691140367,1
9.105355734450866,-60.65551471388604,13.475655481122581,1.929910540842413,-2.4741674225331414,1
-11.347911243369849,-62.46825904279932,4.065576039051439,1.0584344358002682,-1.9219681205954018,1
75.9279044256352,-19.6775548536228,10.008386020470555,-0.5563656267075946,-7.251510137313533,0
-41.67209791466964,9.175935307257214,-0.5508048182862995,-3.900746877827554,2.0786973120193655,0
49.77437994632785,-30.198353585929922,28.110451824131182,4.950729062022228,4.850317410276627,0
-54.04595968106342,29.60860423104311,-2.0828974386696877,23.895767088400994,-5.756654475988937,1
-0.6827581569874339,-68.97594477032037,-1.9504719194957392,4.640775758522312,0.6334264672627767,0
26.547665893472026,-60.2494627426532,-6.194257368149794,2.873051757426237,-0.9462964104146769,1
70.8282043342619,-1.981745474608423,-4.834985582974581,-2.355975858646075,1.6298133420986156,0
-15.665490308957871,-75.66630756758133,1.1034512342399656,3.521664549149556,1.4283415161992705,0
-19.205639391747145,-71.25631672899138,-0.813226130730691,5.846754797870397,4.623587069899365,1
-49.95013959023012,21.560163783478416,2.215616474470985,0.346420988931649,0.8370566268144441,0
-49.98603087957367,-38.07558962431797,-1.4988943002797546,0.4125480663096046,2.239059657933632,0
-67.26837983229932,-1.3758687354091979,-4.716498422401653,0.5652022731114478,1.383037385044969,1
-31.055187372183145,22.557619232669776,10.768028252185013,-15.695956665543374,-4.39767887532239,0
-35.09984230416104,-49.15427002542622,1.5247045243935498,2.0370852602565686,0.26473319663869743,1
47.97117909422005,-43.065411220446194,-22.15066732735016,-1.4155113683351397,1.5448677582725083,0
-65.23498771842863,-9.524203978325456,-4.1991211294782715,-0.22007120318796294,1.9372372655504986,1
160.25619148617903,32.959559689377585,31.175615244156823,-2.757012502528182,-1.2178542678907998,1
-76.34202886774598,20.60334386083356,-6.413462589495157,-11.288384930776658,2.9134356299892215,1
11.893174362155515,-65.66215954492485,-4.230975343846046,0.9206950895569899,1.1495552582231423,0
35.252106462693185,-64.54136818559014,-13.390210457710987,-0.35842073095570576,1.6463880422301702,0
129.0116015959724,18.61620120782732,19.10661528077206,-4.9785850749852205,-7.6548234097172605,0
8.966065324263289,-67.83809493205547,7.992831565935223,1.1379695736398519,0.580909317553769,0
-42.642918497637204,-1.5472529720464903,-4.5742052248117675,-4.63238762721312,0.9390980284433134,1
-39.89876164938456,-54.14226376689954,-0.4888618823966128,-0.4527894615919177,3.16027507962635,0
-29.66543826986582,-77.58293453787736,0.3675473180448929,3.773983790839874,3.143801824131089,1
35.584383620458404,-47.88376624320197,-8.820991900088867,-1.3166994214473375,-1.6315747598931236,0
-79.54941887802086,38.86232304366988,-11.010115081780178,-20.19988858554064,4.3364245409224855,0
-30.222909546415426,-60.2936640975235,0.13902522239153228,1.1640301729142235,2.00917252122951,0
-45.88648616697426,-43.97559375923753,-1.115896040322367,-1.6647240794131695,2.6944895900842627,0
66.06335043005821,-52.911422279060474,-15.361755365202619,-1.325846851353298,-0.10959087879767203,0
-76.29360672919526,35.112004472553224,-5.580601669472519,-13.023402585919753,3.319466930612319,1
-25.16050738997345,-60.44599623467639,-1.9581347885544274,2.637872802697683,1.9119686953654331,1
-116.47416522058066,114.19368088798056,-9.000907687537572,-31.083509738502567,3.7041705072059585,1
46.51386614895576,-30.886315120612952,22.800350442095308,-0.743527941562901,3.413155415622139,0
-16.469502212648486,26.23673438049356,13.703104074900693,-9.68652222438054,6.51529723487704,0
-21.852463341244604,-36.14861541231625,-1.1001768679823571,3.3180933827463,0.6051149037935938,0
-46.78990069806026,86.55334041691663,2.4126439507775026,-0.1179820367921393,-4.493802925121927,1
-46.20804830885088,-4.5578337803986875,0.41205375859411486,-0.9345444862861255,-2.0437863995462258,1
66.12833017689468,19.863688206508694,-26.979795042435697,8.18895407495993,3.0234258711719417,1
15.660251349307533,-71.82114922080243,-6.03897893063861,2.9457157947238493,1.7237913208401063,1
70.78883486270658,-11.717116959183834,20.92471036379243,-1.8447244218613332,-11.84603138638232,1
-104.74692450320912,101.56237811377518,-6.615434599317977,36.16738322629987,-5.414666855393164,1
-54.350791993785535,19.50371960098705,2.0513199901621664,-10.30057049731438,0.27028949668142616,0
118.21261376661211,-8.830945070714064,-30.661328363310655,-3.0361129571398684,-0.056766437390185824,1
-64.35341569830229,63.90908790330676,-0.8484423357825864,-8.919566715244311,0.6584301400138846,1
0.6630617273317836,-65.12930191810311,1.4783667247569807,2.4903073633015484,-1.182461056455202,0
45.21703493325601,-38.458285538522695,-10.276579455940647,-1.4039471912313415,-0.3809138722762115,0
-31.715436093308845,19.294834826290124,6.7539165992191394,0.04060926466388114,-5.201634764345877,0
20.683316697422597,97.60694020377997,-10.3337986247904,19.406496923939745,-5.866587593783229,1
-3.2115104452608363,95.13287092817086,3.196331538092575,19.61764961918637,-5.695591556930977,1
-60.79546161588525,58.31146470746181,-5.988457865135429,6.904742692806802,-2.09943194320287,1
-50.332885110090395,16.003353329963648,1.0640775827108977,0.6456188753710994,-3.293357102093585,1
56.56472216407991,109.61283905801771,1.2839432733748941,24.647356225556194,-0.21233312332759843,1
62.446503621120726,-45.24360868882459,-9.071991900426452,-0.4552470403403155,0.3812424605638857,0
-48.48963606776243,-19.723324131710832,-0.45629887537604386,-2.726061828404254,1.277912499072323,0
97.91128754904021,-8.636360293450721,-23.115117301096813,-5.16736795941951,-0.006846008190938087,1
-28.57544760547817,31.117201313674197,1.680101982769673,1.8294047959045903,3.133640551501758,0
73.87505254013156,-24.762723384190476,-18.203571386226372,-4.33263668522678,3.240902288660558,0
-69.98789260829888,55.615407237953534,0.15959265168195272,-5.984976299315189,-2.967919067132534,0
-34.0398893489229,8.716002875357555,-0.8802548179237208,-1.8195962505088696,1.0637279728135471,1
20.94164411383922,-41.05501097889117,11.061812992051628,-0.2765131537710188,-2.7066187090590463,0
32.52800473660451,-33.27843031402569,-0.9035083223574626,1.5019724757343766,2.9777668525853724,1
35.73472697563943,16.770481035947313,23.959881677769822,16.380545603301904,-0.6392716455632089,1
